,aspect,head_word,head_word_tag,head_word_tag_new,lematized_words,ner,next_words,ortho_features,pos_tag,post_word_tag,pre_word_tag,prev_words,stopword,token_freq,word,word_len
6,0.0,1.0,,DT,the,0.0,preloaded,0,DT,JJ,CC,and,1.0,2,the,0.0
7,0.0,0.0,,,preloaded,0.0,software,0,JJ,NN,DT,the,0.0,1,preloaded,1.0
8,0.0,1.0,,NN,software,0.0,,0,NN,,JJ,preloaded,0.0,1,software,1.0
0,0.0,1.0,,PRP,They,0.0,were,1,PRP,VBD,,,0.0,1,They,1.0
1,0.0,0.0,,,be,0.0,great,0,VBD,JJ,PRP,They,1.0,1,were,1.0
2,0.0,0.0,,,great,0.0,in,0,JJ,IN,VBD,were,0.0,1,great,1.0
3,0.0,0.0,,,in,0.0,handling,0,IN,VBG,JJ,great,1.0,3,in,0.0
4,0.0,0.0,,,handle,0.0,this,0,VBG,DT,IN,in,0.0,1,handling,1.0
5,0.0,1.0,,DT,this,0.0,problem,0,DT,NN,VBG,handling,1.0,1,this,1.0
6,0.0,1.0,,NN,problem,0.0,and,0,NN,CC,DT,this,0.0,1,problem,1.0
7,0.0,0.0,,,and,0.0,I,0,CC,PRP,NN,problem,1.0,1,and,0.0
8,0.0,1.0,,PRP,I,0.0,am,1,PRP,VBP,CC,and,0.0,1,I,0.0
9,0.0,0.0,,,be,0.0,looking,0,VBP,VBG,PRP,I,1.0,1,am,0.0
10,0.0,0.0,,,look,0.0,forward,0,VBG,NN,VBP,am,0.0,1,looking,1.0
11,0.0,0.0,,,forward,0.0,in,0,NN,IN,VBG,looking,0.0,1,forward,1.0
12,0.0,0.0,,,in,0.0,purchasing,0,IN,VBG,NN,forward,1.0,3,in,0.0
13,0.0,0.0,,,purchase,0.0,additonal,0,VBG,JJ,IN,in,0.0,1,purchasing,1.0
14,0.0,0.0,,,additonal,0.0,products,0,JJ,NNS,VBG,purchasing,0.0,1,additonal,1.0
15,0.0,1.0,,NNS,products,0.0,from,0,NNS,IN,JJ,additonal,0.0,1,products,1.0
16,0.0,0.0,,,from,0.0,them,0,IN,PRP,NNS,products,1.0,1,from,1.0
17,0.0,1.0,,PRP,them,0.0,in,0,PRP,IN,IN,from,1.0,1,them,1.0
18,0.0,0.0,,,in,0.0,the,0,IN,DT,PRP,them,1.0,3,in,0.0
19,0.0,1.0,,DT,the,0.0,future,0,DT,NN,IN,in,1.0,1,the,0.0
20,0.0,1.0,,NN,future,0.0,,0,NN,,DT,the,0.0,1,future,1.0
0,0.0,1.0,,PRP,I,0.0,have,1,PRP,VBP,,,0.0,1,I,0.0
1,0.0,0.0,,,have,0.0,tried,0,VBP,VBN,PRP,I,1.0,1,have,1.0
2,0.0,0.0,,,try,0.0,going,0,VBN,VBG,VBP,have,0.0,1,tried,1.0
3,0.0,0.0,,,go,0.0,back,0,VBG,RB,VBN,tried,0.0,1,going,1.0
4,0.0,0.0,,,back,0.0,to,0,RB,TO,VBG,going,0.0,1,back,1.0
5,0.0,0.0,,,to,0.0,XL,0,TO,VB,RB,back,1.0,1,to,0.0
6,0.0,1.0,,VB,XL,0.0,but,0,VB,CC,TO,to,0.0,1,XL,0.0
7,0.0,0.0,,,but,0.0,there,0,CC,EX,VB,XL,1.0,1,but,0.0
8,0.0,1.0,,EX,there,0.0,still,0,EX,RB,CC,but,1.0,1,there,1.0
9,0.0,0.0,,,still,0.0,problems,0,RB,NNS,EX,there,0.0,1,still,1.0
10,0.0,1.0,,NNS,problems,0.0,,0,NNS,,RB,still,0.0,1,problems,1.0
0,0.0,0.0,,,The,0.0,best,1,DT,JJS,,,0.0,1,The,0.0
1,0.0,0.0,,,best,0.0,thing,0,JJS,NN,DT,The,0.0,1,best,1.0
2,0.0,1.0,,NN,thing,0.0,about,0,NN,IN,JJS,best,0.0,1,thing,1.0
3,0.0,0.0,,,about,0.0,this,0,IN,DT,NN,thing,1.0,1,about,1.0
4,0.0,1.0,,DT,this,0.0,laptop,0,DT,NN,IN,about,1.0,1,this,1.0
5,0.0,1.0,,NN,laptop,0.0,is,0,NN,VBZ,DT,this,0.0,1,laptop,1.0
6,0.0,0.0,,,be,0.0,the,0,VBZ,DT,NN,laptop,1.0,1,is,0.0
7,0.0,1.0,,DT,the,0.0,price,0,DT,NN,VBZ,is,1.0,2,the,0.0
8,0.0,1.0,,NN,price,0.0,along,0,NN,IN,DT,the,0.0,1,price,1.0
9,0.0,0.0,,,along,0.0,with,0,IN,IN,NN,price,0.0,1,along,1.0
10,0.0,0.0,,,with,0.0,some,0,IN,DT,IN,along,1.0,1,with,1.0
11,0.0,1.0,,DT,some,0.0,of,0,DT,IN,IN,with,1.0,1,some,1.0
12,0.0,0.0,,,of,0.0,the,0,IN,DT,DT,some,1.0,1,of,0.0
13,0.0,1.0,,DT,the,0.0,newer,0,DT,NN,IN,of,1.0,2,the,0.0
14,0.0,0.0,,,newer,0.0,features,0,NN,NNS,DT,the,0.0,1,newer,1.0
15,0.0,1.0,,NNS,feature,0.0,,0,NNS,,NN,newer,0.0,1,features,1.0
0,0.0,0.0,,,After,0.0,numerous,1,IN,JJ,,,0.0,1,After,1.0
1,0.0,0.0,,,numerous,0.0,attempts,0,JJ,NNS,IN,After,0.0,1,numerous,1.0
2,0.0,1.0,,NNS,attempt,0.0,of,0,NNS,IN,JJ,numerous,0.0,1,attempts,1.0
3,0.0,0.0,,,of,0.0,trying,0,IN,VBG,NNS,attempts,1.0,1,of,0.0
4,0.0,0.0,,,try,0.0,including,0,VBG,VBG,IN,of,0.0,1,trying,1.0
5,0.0,0.0,,,include,0.0,setting,0,VBG,VBG,VBG,trying,0.0,1,including,1.0
6,0.0,0.0,,,set,0.0,the,0,VBG,DT,VBG,including,0.0,1,setting,1.0
7,0.0,1.0,,DT,the,0.0,clock,0,DT,NN,VBG,setting,1.0,1,the,0.0
8,0.0,1.0,,NN,clock,0.0,in,0,NN,IN,DT,the,0.0,1,clock,1.0
9,0.0,0.0,,,in,0.0,BIOS,0,IN,NNP,NN,clock,1.0,1,in,0.0
10,0.0,1.0,,NNP,BIOS,1.0,setup,0,NNP,VBP,IN,in,0.0,1,BIOS,1.0
11,0.0,1.0,,VBP,setup,0.0,directly,0,VBP,RB,NNP,BIOS,0.0,1,setup,1.0
12,0.0,0.0,,,directly,0.0,I,0,RB,PRP,VBP,setup,0.0,1,directly,1.0
13,0.0,1.0,,PRP,I,0.0,gave,1,PRP,VBD,RB,directly,0.0,2,I,0.0
14,0.0,0.0,,,give,0.0,up,0,VBD,RP,PRP,I,0.0,1,gave,1.0
15,0.0,0.0,,,up,0.0,I,0,RP,PRP,VBD,gave,1.0,1,up,0.0
16,0.0,1.0,,PRP,I,0.0,am,1,PRP,VBP,RP,up,0.0,2,I,0.0
17,0.0,0.0,,,be,0.0,a,0,VBP,DT,PRP,I,1.0,1,am,0.0
18,0.0,0.0,,,a,0.0,techie,0,DT,NN,VBP,am,1.0,1,a,0.0
19,0.0,1.0,,NN,techie,0.0,,0,NN,,DT,a,0.0,1,techie,1.0
0,0.0,1.0,,NN,YOU,0.0,WILL,0,NN,MD,,,0.0,1,YOU,0.0
1,0.0,0.0,,,WILL,0.0,NOT,0,MD,VB,NN,YOU,0.0,1,WILL,1.0
2,0.0,0.0,,,NOT,0.0,BE,0,VB,NNP,MD,WILL,0.0,1,NOT,0.0
3,0.0,0.0,,,BE,1.0,ABLE,0,NNP,NNP,VB,NOT,0.0,1,BE,0.0
4,0.0,0.0,,,ABLE,0.0,TO,0,NNP,NNP,NNP,BE,0.0,1,ABLE,1.0
5,0.0,0.0,,,TO,0.0,TALK,0,NNP,NNP,NNP,ABLE,0.0,2,TO,0.0
6,0.0,1.0,,NNP,TALK,0.0,TO,0,NNP,NNP,NNP,TO,0.0,1,TALK,1.0
7,0.0,0.0,,,TO,0.0,AN,0,NNP,NNP,NNP,TALK,0.0,2,TO,0.0
8,0.0,0.0,,,AN,0.0,AMERICAN,0,NNP,NNP,NNP,TO,0.0,1,AN,0.0
9,0.0,0.0,,,AMERICAN,1.0,WARRANTY,0,NNP,NNP,NNP,AN,0.0,1,AMERICAN,1.0
10,0.0,0.0,,,WARRANTY,0.0,SERVICE,0,NNP,NNP,NNP,AMERICAN,0.0,1,WARRANTY,1.0
11,0.0,1.0,,NNP,SERVICE,0.0,IS,0,NNP,VBZ,NNP,WARRANTY,0.0,1,SERVICE,1.0
12,0.0,0.0,,,IS,0.0,OUT,0,VBZ,NNP,NNP,SERVICE,0.0,1,IS,0.0
13,0.0,1.0,,NNP,OUT,0.0,OF,0,NNP,NNP,VBZ,IS,0.0,1,OUT,0.0
14,0.0,0.0,,,OF,0.0,COUNTRY,0,NNP,NNP,NNP,OUT,0.0,1,OF,0.0
15,0.0,1.0,,NNP,COUNTRY,0.0,,0,NNP,,NNP,OF,0.0,1,COUNTRY,1.0
0,0.0,0.0,,,But,0.0,it,1,CC,PRP,,,0.0,1,But,0.0
1,0.0,1.0,,PRP,it,0.0,may,0,PRP,MD,CC,But,1.0,1,it,0.0
2,0.0,0.0,,,may,0.0,be,0,MD,VB,PRP,it,0.0,1,may,0.0
3,0.0,0.0,,,be,0.0,potentially,0,VB,RB,MD,may,1.0,1,be,0.0
4,0.0,0.0,,,potentially,0.0,hundreds,0,RB,NNS,VB,be,0.0,1,potentially,1.0
5,0.0,0.0,,,hundreds,0.0,or,0,NNS,CC,RB,potentially,0.0,1,hundreds,1.0
6,0.0,0.0,,,or,0.0,thousands,0,CC,NNS,NNS,hundreds,1.0,1,or,0.0
7,0.0,1.0,,NNS,thousands,0.0,in,0,NNS,IN,CC,or,0.0,1,thousands,1.0
8,0.0,0.0,,,in,0.0,the,0,IN,DT,NNS,thousands,1.0,1,in,0.0
9,0.0,1.0,,DT,the,0.0,near,0,DT,JJ,IN,in,1.0,1,the,0.0
10,0.0,0.0,,,near,0.0,future,0,JJ,NN,DT,the,0.0,1,near,1.0
11,0.0,1.0,,NN,future,0.0,,0,NN,,JJ,near,0.0,1,future,1.0
0,0.0,0.0,,,Has,0.0,met,1,NNP,VBN,,,0.0,1,Has,0.0
1,0.0,0.0,,,meet,0.0,or,0,VBN,CC,NNP,Has,0.0,1,met,0.0
2,0.0,0.0,,,or,0.0,exceeded,0,CC,VBN,VBN,met,1.0,1,or,0.0
3,0.0,0.0,,,exceed,0.0,my,0,VBN,PRP$,CC,or,0.0,1,exceeded,1.0
4,0.0,0.0,,,my,0.0,needs,0,PRP$,NNS,VBN,exceeded,1.0,1,my,0.0
5,0.0,1.0,,NNS,need,0.0,for,0,NNS,IN,PRP$,my,0.0,1,needs,1.0
6,0.0,0.0,,,for,0.0,a,0,IN,DT,NNS,needs,1.0,1,for,0.0
7,0.0,0.0,,,a,0.0,compact,0,DT,JJ,IN,for,1.0,1,a,0.0
8,0.0,0.0,,,compact,0.0,travel,0,JJ,NN,DT,a,0.0,1,compact,1.0
9,0.0,0.0,,,travel,0.0,device,0,NN,NN,JJ,compact,0.0,1,travel,1.0
10,0.0,1.0,,NN,device,0.0,,0,NN,,NN,travel,0.0,1,device,1.0
0,0.0,0.0,,,but,0.0,now,0,CC,RB,,,1.0,1,but,0.0
1,0.0,0.0,,,now,0.0,i,0,RB,VBP,CC,but,1.0,1,now,0.0
2,0.0,1.0,,VBP,i,0.0,have,0,VBP,VBP,RB,now,1.0,1,i,0.0
3,0.0,0.0,,,have,0.0,realized,0,VBP,VBN,VBP,i,1.0,1,have,1.0
4,0.0,0.0,,,realize,0.0,its,0,VBN,PRP$,VBP,have,0.0,1,realized,1.0
5,0.0,1.0,,PRP$,its,0.0,a,0,PRP$,DT,VBN,realized,1.0,1,its,0.0
6,0.0,0.0,,,a,0.0,problem,0,DT,NN,PRP$,its,1.0,1,a,0.0
7,0.0,1.0,,NN,problem,0.0,with,0,NN,IN,DT,a,0.0,1,problem,1.0
8,0.0,0.0,,,with,0.0,this,0,IN,DT,NN,problem,1.0,1,with,1.0
9,0.0,1.0,,DT,this,0.0,brand,0,DT,NN,IN,with,1.0,1,this,1.0
10,0.0,1.0,,NN,brand,0.0,,0,NN,,DT,this,0.0,1,brand,1.0
0,0.0,1.0,,PRP,It,0.0,can,1,PRP,MD,,,0.0,1,It,0.0
1,0.0,0.0,,,can,0.0,not,0,MD,RB,PRP,It,1.0,1,can,0.0
2,0.0,0.0,,,not,0.0,save,0,RB,VB,MD,can,1.0,1,not,0.0
3,0.0,0.0,,,save,0.0,the,0,VB,DT,RB,not,0.0,1,save,1.0
4,0.0,1.0,,DT,the,0.0,correct,0,DT,NN,VB,save,1.0,1,the,0.0
5,0.0,0.0,,,correct,0.0,date,0,NN,NN,DT,the,0.0,1,correct,1.0
6,0.0,0.0,,,date,0.0,and,0,NN,CC,NN,correct,0.0,1,date,1.0
7,0.0,0.0,,,and,0.0,time,0,CC,NN,NN,date,1.0,1,and,0.0
8,0.0,1.0,,NN,time,0.0,I,0,NN,PRP,CC,and,0.0,1,time,1.0
9,0.0,1.0,,PRP,I,0.0,set,1,PRP,VBP,NN,time,0.0,1,I,0.0
10,0.0,0.0,,,set,0.0,,0,VBP,,PRP,I,0.0,1,set,0.0
0,0.0,1.0,,PRP,I,0.0,sent,1,PRP,VBD,,,0.0,1,I,0.0
1,0.0,0.0,,,send,0.0,it,0,VBD,PRP,PRP,I,0.0,1,sent,1.0
2,0.0,1.0,,PRP,it,0.0,back,0,PRP,RB,VBD,sent,1.0,2,it,0.0
3,0.0,0.0,,,back,0.0,to,0,RB,TO,PRP,it,0.0,1,back,1.0
4,0.0,0.0,,,to,0.0,Toshiba,0,TO,NNP,RB,back,1.0,1,to,0.0
5,0.0,1.0,,NNP,Toshiba,1.0,twice,1,NNP,RB,TO,to,0.0,1,Toshiba,1.0
6,0.0,0.0,,,twice,0.0,they,0,RB,PRP,NNP,Toshiba,0.0,1,twice,1.0
7,0.0,1.0,,PRP,they,0.0,covered,0,PRP,VBD,RB,twice,1.0,1,they,1.0
8,0.0,0.0,,,cover,0.0,it,0,VBD,PRP,PRP,they,0.0,1,covered,1.0
9,0.0,1.0,,PRP,it,0.0,under,0,PRP,IN,VBD,covered,1.0,2,it,0.0
10,0.0,0.0,,,under,0.0,the,0,IN,DT,PRP,it,1.0,1,under,1.0
11,0.0,1.0,,DT,the,0.0,warranty,0,DT,NN,IN,under,1.0,1,the,0.0
12,0.0,1.0,,NN,warranty,0.0,,0,NN,,DT,the,0.0,1,warranty,1.0
0,0.0,0.0,,,And,0.0,this,1,CC,DT,,,0.0,1,And,0.0
1,0.0,1.0,,DT,this,0.0,is,0,DT,VBZ,CC,And,1.0,1,this,1.0
2,0.0,0.0,,,be,0.0,not,0,VBZ,RB,DT,this,1.0,1,is,0.0
3,0.0,0.0,,,not,0.0,just,0,RB,RB,VBZ,is,1.0,1,not,0.0
4,0.0,0.0,,,just,0.0,my,0,RB,PRP$,RB,not,1.0,1,just,1.0
5,0.0,0.0,,,my,0.0,one,0,PRP$,CD,RB,just,1.0,1,my,0.0
6,0.0,1.0,,CD,one,0.0,experine,0,CD,NN,PRP$,my,0.0,1,one,0.0
7,0.0,1.0,,NN,experine,0.0,,0,NN,,CD,one,0.0,1,experine,1.0
0,0.0,1.0,,PRP,They,0.0,sent,1,PRP,VBD,,,0.0,1,They,1.0
1,0.0,0.0,,,send,0.0,me,0,VBD,PRP,PRP,They,0.0,1,sent,1.0
2,0.0,1.0,,PRP,me,0.0,a,0,PRP,DT,VBD,sent,1.0,2,me,0.0
3,0.0,0.0,,,a,0.0,replacement,0,DT,NN,PRP,me,1.0,1,a,0.0
4,0.0,0.0,,,replacement,0.0,part,0,NN,NN,DT,a,0.0,1,replacement,1.0
5,0.0,1.0,,NN,part,0.0,and,0,NN,CC,NN,replacement,0.0,2,part,1.0
6,0.0,0.0,,,and,0.0,without,0,CC,IN,NN,part,1.0,2,and,0.0
7,0.0,0.0,,,without,0.0,informing,0,IN,VBG,CC,and,0.0,1,without,1.0
8,0.0,0.0,,,inform,0.0,me,0,VBG,PRP,IN,without,0.0,1,informing,1.0
9,0.0,1.0,,PRP,me,0.0,are,0,PRP,VBP,VBG,informing,1.0,2,me,0.0
10,0.0,0.0,,,be,0.0,requiring,0,VBP,VBG,PRP,me,1.0,1,are,0.0
11,0.0,0.0,,,require,0.0,that,0,VBG,IN,VBP,are,0.0,1,requiring,1.0
12,0.0,1.0,,IN,that,0.0,I,0,IN,PRP,VBG,requiring,1.0,1,that,1.0
13,0.0,1.0,,PRP,I,0.0,return,1,PRP,VBP,IN,that,0.0,1,I,0.0
14,0.0,0.0,,,return,0.0,it,0,VBP,PRP,PRP,I,0.0,1,return,1.0
15,0.0,1.0,,PRP,it,0.0,within,0,PRP,IN,VBP,return,1.0,1,it,0.0
16,0.0,0.0,,,within,0.0,15,0,IN,CD,PRP,it,0.0,1,within,1.0
17,0.0,0.0,,,15,0.0,days,1,CD,NNS,IN,within,0.0,1,15,0.0
18,0.0,1.0,,NNS,days,0.0,or,0,NNS,CC,CD,15,0.0,1,days,1.0
19,0.0,0.0,,,or,0.0,contact,0,CC,VB,NNS,days,1.0,1,or,0.0
20,0.0,0.0,,,contact,0.0,them,0,VB,PRP,CC,or,0.0,1,contact,1.0
21,0.0,1.0,,PRP,them,0.0,and,0,PRP,CC,VB,contact,1.0,2,them,1.0
22,0.0,0.0,,,and,0.0,let,0,CC,VB,PRP,them,1.0,2,and,0.0
23,0.0,0.0,,,let,0.0,them,0,VB,PRP,CC,and,0.0,1,let,0.0
24,0.0,1.0,,PRP,them,0.0,know,0,PRP,VB,VB,let,1.0,2,them,1.0
25,0.0,0.0,,,know,0.0,the,0,VB,DT,PRP,them,0.0,1,know,1.0
26,0.0,1.0,,DT,the,0.0,broken,0,DT,JJ,VB,know,1.0,1,the,0.0
27,0.0,0.0,,,break,0.0,part,0,JJ,NN,DT,the,0.0,1,broken,1.0
28,0.0,1.0,,NN,part,0.0,will,0,NN,MD,JJ,broken,0.0,2,part,1.0
29,0.0,0.0,,,will,0.0,be,0,MD,VB,NN,part,1.0,1,will,1.0
30,0.0,0.0,,,be,0.0,returned,0,VB,VBN,MD,will,1.0,1,be,0.0
31,0.0,0.0,,,return,0.0,later,0,VBN,RB,VB,be,0.0,1,returned,1.0
32,0.0,0.0,,,later,0.0,,0,RB,,VBN,returned,0.0,1,later,1.0
0,0.0,1.0,,PRP,I,0.0,was,1,PRP,VBD,,,0.0,2,I,0.0
1,0.0,0.0,,,be,0.0,looking,0,VBD,VBG,PRP,I,1.0,2,was,0.0
2,0.0,0.0,,,look,0.0,for,0,VBG,IN,VBD,was,0.0,2,looking,1.0
3,0.0,0.0,,,for,0.0,a,0,IN,DT,VBG,looking,1.0,2,for,0.0
4,0.0,0.0,,,a,0.0,mac,0,DT,NN,IN,for,1.0,1,a,0.0
5,0.0,1.0,,NN,mac,0.0,which,0,NN,WDT,DT,a,0.0,1,mac,0.0
6,0.0,0.0,,,which,0.0,is,0,WDT,VBZ,NN,mac,1.0,1,which,1.0
7,0.0,0.0,,,be,0.0,portable,0,VBZ,JJ,WDT,which,1.0,1,is,0.0
8,0.0,0.0,,,portable,0.0,and,0,JJ,CC,VBZ,is,0.0,1,portable,1.0
9,0.0,0.0,,,and,0.0,has,0,CC,VBZ,JJ,portable,1.0,1,and,0.0
10,0.0,0.0,,,have,0.0,all,0,VBZ,PDT,CC,and,1.0,1,has,0.0
11,0.0,1.0,,PDT,all,0.0,the,0,PDT,DT,VBZ,has,1.0,1,all,0.0
12,0.0,1.0,,DT,the,0.0,features,0,DT,NNS,PDT,all,1.0,1,the,0.0
13,0.0,1.0,,NNS,feature,0.0,that,0,NNS,IN,DT,the,0.0,1,features,1.0
14,0.0,1.0,,IN,that,0.0,I,0,IN,PRP,NNS,features,1.0,1,that,1.0
15,0.0,1.0,,PRP,I,0.0,was,1,PRP,VBD,IN,that,0.0,2,I,0.0
16,0.0,0.0,,,be,0.0,looking,0,VBD,VBG,PRP,I,1.0,2,was,0.0
17,0.0,0.0,,,look,0.0,for,0,VBG,IN,VBD,was,0.0,2,looking,1.0
18,0.0,0.0,,,for,0.0,,0,IN,,VBG,looking,1.0,2,for,0.0
0,0.0,1.0,,PRP,I,0.0,would,1,PRP,MD,,,0.0,1,I,0.0
1,0.0,0.0,,,would,0.0,highly,0,MD,RB,PRP,I,0.0,1,would,1.0
2,0.0,0.0,,,highly,0.0,recommend,0,RB,VB,MD,would,0.0,1,highly,1.0
3,0.0,0.0,,,recommend,0.0,this,0,VB,DT,RB,highly,0.0,1,recommend,1.0
4,0.0,1.0,,DT,this,0.0,one,0,DT,CD,VB,recommend,1.0,1,this,1.0
5,0.0,1.0,,CD,one,0.0,to,0,CD,TO,DT,this,0.0,1,one,0.0
6,0.0,0.0,,,to,0.0,my,0,TO,PRP$,CD,one,1.0,1,to,0.0
7,0.0,0.0,,,my,0.0,friends,0,PRP$,NNS,TO,to,1.0,1,my,0.0
8,0.0,1.0,,NNS,friends,0.0,,0,NNS,,PRP$,my,0.0,1,friends,1.0
0,0.0,1.0,,PRP,I,0.0,honestly,1,PRP,RB,,,0.0,2,I,0.0
1,0.0,0.0,,,honestly,0.0,love,0,RB,VBP,PRP,I,0.0,1,honestly,1.0
2,0.0,1.0,,VBP,love,0.0,my,0,VBP,PRP$,RB,honestly,0.0,1,love,1.0
3,0.0,0.0,,,my,0.0,mac,0,PRP$,NN,VBP,love,1.0,1,my,0.0
4,0.0,1.0,,NN,mac,0.0,thats,0,NN,NNS,PRP$,my,0.0,2,mac,0.0
5,0.0,1.0,,NNS,thats,0.0,why,0,NNS,WRB,NN,mac,0.0,1,thats,1.0
6,0.0,0.0,,,why,0.0,I,0,WRB,PRP,NNS,thats,1.0,1,why,0.0
7,0.0,1.0,,PRP,I,0.0,am,1,PRP,VBP,WRB,why,0.0,2,I,0.0
8,0.0,0.0,,,be,0.0,a,0,VBP,DT,PRP,I,1.0,1,am,0.0
9,0.0,0.0,,,a,0.0,self,0,DT,NN,VBP,am,1.0,1,a,0.0
10,0.0,1.0,,NN,self,0.0,proclaimed,0,NN,VBN,DT,a,0.0,1,self,1.0
11,0.0,0.0,,,proclaim,0.0,mac,0,VBN,CD,NN,self,0.0,1,proclaimed,1.0
12,0.0,1.0,,CD,mac,0.0,addict,0,CD,NN,VBN,proclaimed,0.0,2,mac,0.0
13,0.0,1.0,,NN,addict,0.0,,0,NN,,CD,mac,0.0,1,addict,1.0
0,0.0,0.0,,,And,0.0,these,1,CC,DT,,,0.0,1,And,0.0
1,0.0,1.0,,DT,these,0.0,are,0,DT,VBP,CC,And,1.0,1,these,1.0
2,0.0,0.0,,,be,0.0,some,0,VBP,DT,DT,these,1.0,1,are,0.0
3,0.0,1.0,,DT,some,0.0,reasons,0,DT,NNS,VBP,are,1.0,1,some,1.0
4,0.0,1.0,,NNS,reason,0.0,you,0,NNS,PRP,DT,some,0.0,1,reasons,1.0
5,0.0,1.0,,PRP,you,0.0,should,0,PRP,MD,NNS,reasons,1.0,1,you,0.0
6,0.0,0.0,,,should,0.0,get,0,MD,VB,PRP,you,1.0,1,should,1.0
7,0.0,0.0,,,get,0.0,a,0,VB,DT,MD,should,0.0,1,get,0.0
8,0.0,0.0,,,a,0.0,macbook,0,DT,NN,VB,get,1.0,1,a,0.0
9,0.0,0.0,,,macbook,0.0,pro,0,NN,NN,DT,a,0.0,1,macbook,1.0
10,0.0,1.0,,NN,pro,0.0,,0,NN,,NN,macbook,0.0,1,pro,0.0
0,0.0,0.0,,,Also,0.0,kinda,1,RB,VBZ,,,0.0,1,Also,1.0
1,0.0,0.0,,,kinda,0.0,loud,0,VBZ,JJ,RB,Also,0.0,1,kinda,1.0
2,0.0,0.0,,,loud,0.0,when,0,JJ,WRB,VBZ,kinda,0.0,1,loud,1.0
3,0.0,0.0,,,when,0.0,the,0,WRB,DT,JJ,loud,1.0,1,when,1.0
4,0.0,1.0,,DT,the,0.0,fan,0,DT,NN,WRB,when,1.0,1,the,0.0
5,0.0,1.0,,NN,fan,0.0,was,0,NN,VBD,DT,the,0.0,1,fan,0.0
6,0.0,0.0,,,be,0.0,running,0,VBD,VBG,NN,fan,1.0,1,was,0.0
7,0.0,1.0,,VBG,run,0.0,,0,VBG,,VBD,was,0.0,1,running,1.0
0,0.0,0.0,,,In,0.0,desparation,1,IN,NN,,,0.0,1,In,0.0
1,0.0,1.0,,NN,desparation,0.0,I,0,NN,PRP,IN,In,0.0,1,desparation,1.0
2,0.0,1.0,,PRP,I,0.0,called,1,PRP,VBD,NN,desparation,0.0,1,I,0.0
3,0.0,0.0,,,call,0.0,their,0,VBD,PRP$,PRP,I,0.0,1,called,1.0
4,0.0,0.0,,,their,0.0,Customer,0,PRP$,NNP,VBD,called,1.0,1,their,1.0
5,0.0,0.0,,,Customer,0.0,Service,1,NNP,NNP,PRP$,their,0.0,1,Customer,1.0
6,0.0,0.0,,,Service,0.0,number,1,NNP,NN,NNP,Customer,0.0,1,Service,1.0
7,0.0,1.0,,NN,number,0.0,and,0,NN,CC,NNP,Service,0.0,1,number,1.0
8,0.0,0.0,,,and,0.0,was,0,CC,VBD,NN,number,1.0,2,and,0.0
9,0.0,0.0,,,be,0.0,told,0,VBD,VBN,CC,and,1.0,1,was,0.0
10,0.0,0.0,,,tell,0.0,that,0,VBN,IN,VBD,was,0.0,1,told,1.0
11,0.0,1.0,,IN,that,0.0,my,0,IN,PRP$,VBN,told,1.0,2,that,1.0
12,0.0,0.0,,,my,0.0,warranty,0,PRP$,NN,IN,that,1.0,1,my,0.0
13,0.0,1.0,,NN,warranty,0.0,had,0,NN,VBD,PRP$,my,0.0,1,warranty,1.0
14,0.0,0.0,,,have,0.0,expired,0,VBD,VBN,NN,warranty,1.0,1,had,0.0
15,0.0,0.0,,,expire,0.0,2,0,VBN,CD,VBD,had,0.0,1,expired,1.0
16,0.0,1.0,,CD,2,0.0,days,1,CD,NNS,VBN,expired,0.0,1,2,0.0
17,0.0,1.0,,NNS,days,0.0,old,0,NNS,JJ,CD,2,0.0,1,days,1.0
18,0.0,0.0,,,old,0.0,and,0,JJ,CC,NNS,days,0.0,1,old,0.0
19,0.0,0.0,,,and,0.0,that,0,CC,IN,JJ,old,1.0,2,and,0.0
20,0.0,1.0,,IN,that,0.0,the,0,IN,DT,CC,and,1.0,2,that,1.0
21,0.0,1.0,,DT,the,0.0,priviledge,0,DT,NN,IN,that,1.0,1,the,0.0
22,0.0,1.0,,NN,priviledge,0.0,of,0,NN,IN,DT,the,0.0,1,priviledge,1.0
23,0.0,0.0,,,of,0.0,talking,0,IN,VBG,NN,priviledge,1.0,1,of,0.0
24,0.0,0.0,,,talk,0.0,to,0,VBG,TO,IN,of,0.0,1,talking,1.0
25,0.0,0.0,,,to,0.0,a,0,TO,DT,VBG,talking,1.0,1,to,0.0
26,0.0,0.0,,,a,0.0,technician,0,DT,NN,TO,to,1.0,1,a,0.0
27,0.0,1.0,,NN,technician,0.0,would,0,NN,MD,DT,a,0.0,1,technician,1.0
28,0.0,0.0,,,would,0.0,cost,0,MD,VB,NN,technician,0.0,1,would,1.0
29,0.0,0.0,,,cost,0.0,me,0,VB,PRP,MD,would,0.0,1,cost,1.0
30,0.0,1.0,,PRP,me,0.0,have,0,PRP,VB,VB,cost,1.0,1,me,0.0
31,0.0,0.0,,,have,0.0,your,0,VB,PRP$,PRP,me,1.0,1,have,1.0
32,0.0,0.0,,,your,0.0,credit,0,PRP$,NN,VB,have,1.0,1,your,1.0
33,0.0,0.0,,,credit,0.0,card,0,NN,NN,PRP$,your,0.0,1,credit,1.0
34,0.0,1.0,,NN,card,0.0,ready,0,NN,JJ,NN,credit,0.0,1,card,1.0
35,0.0,0.0,,,ready,0.0,,0,JJ,,NN,card,0.0,1,ready,1.0
